any,Catalunya,nacionalitat,sexe,edat quinquennal,concepte,estat,valor
2021,Catalunya,Àfrica,homes,de 65 a 69 anys,població,,2464
2021,Catalunya,Àfrica,homes,de 70 a 74 anys,població,,1039
2021,Catalunya,Àfrica,homes,de 75 a 79 anys,població,,481
2021,Catalunya,Àfrica,homes,de 80 a 84 anys,població,,306
2021,Catalunya,Àfrica,homes,85 anys o més,població,,141
2021,Catalunya,Àfrica,homes,total,població,,191171
2021,Catalunya,Àfrica,dones,de 0 a 4 anys,població,,13665
2021,Catalunya,Àfrica,dones,de 5 a 9 anys,població,,11199
2021,Catalunya,Àfrica,dones,de 10 a 14 anys,població,,7313
2021,Catalunya,Àfrica,dones,de 15 a 19 anys,població,,5440
2021,Catalunya,Àfrica,dones,de 20 a 24 anys,població,,7925
2021,Catalunya,Àfrica,dones,de 25 a 29 anys,població,,11189
2021,Catalunya,Àfrica,dones,de 30 a 34 anys,població,,15538
2021,Catalunya,Àfrica,dones,de 35 a 39 anys,població,,16068
2021,Catalunya,Àfrica,dones,de 40 a 44 anys,població,,13414
2021,Catalunya,Àfrica,dones,de 45 a 49 anys,població,,9134
2021,Catalunya,Àfrica,dones,de 50 a 54 anys,població,,6351
2021,Catalunya,Àfrica,dones,de 55 a 59 anys,població,,4471
2021,Catalunya,Àfrica,dones,de 60 a 64 anys,població,,3021
2021,Catalunya,Àfrica,dones,de 65 a 69 anys,població,,1628
2021,Catalunya,Àfrica,dones,de 70 a 74 anys,població,,1061
2021,Catalunya,Àfrica,dones,de 75 a 79 anys,població,,676
2021,Catalunya,Àfrica,dones,de 80 a 84 anys,població,,528
2021,Catalunya,Àfrica,dones,85 anys o més,població,,242
2021,Catalunya,Àfrica,dones,total,població,,128863
2021,Catalunya,Àfrica,total,de 0 a 4 anys,població,,28065
2021,Catalunya,Àfrica,total,de 5 a 9 anys,població,,23298
2021,Catalunya,Àfrica,total,de 10 a 14 anys,població,,15468
2021,Catalunya,Àfrica,total,de 15 a 19 anys,població,,16379
2021,Catalunya,Àfrica,total,de 20 a 24 anys,població,,21362
2021,Catalunya,Àfrica,total,de 25 a 29 anys,població,,27920
2021,Catalunya,Àfrica,total,de 30 a 34 anys,població,,34421
2021,Catalunya,Àfrica,total,de 35 a 39 anys,població,,39283
2021,Catalunya,Àfrica,total,de 40 a 44 anys,població,,39076
2021,Catalunya,Àfrica,total,de 45 a 49 anys,població,,28320
2021,Catalunya,Àfrica,total,de 50 a 54 anys,població,,18859
2021,Catalunya,Àfrica,total,de 55 a 59 anys,població,,11488
2021,Catalunya,Àfrica,total,de 60 a 64 anys,població,,7529
2021,Catalunya,Àfrica,total,de 65 a 69 anys,població,,4092
2021,Catalunya,Àfrica,total,de 70 a 74 anys,població,,2100
2021,Catalunya,Àfrica,total,de 75 a 79 anys,població,,1157
2021,Catalunya,Àfrica,total,de 80 a 84 anys,població,,834
2021,Catalunya,Àfrica,total,85 anys o més,població,,383
2021,Catalunya,Àfrica,total,total,població,,320034
2021,Catalunya,Amèrica del Nord i Central,homes,de 0 a 4 anys,població,,2159
2021,Catalunya,Amèrica del Nord i Central,homes,de 5 a 9 anys,població,,2213
2021,Catalunya,Amèrica del Nord i Central,homes,de 10 a 14 anys,població,,2308
2021,Catalunya,Amèrica del Nord i Central,homes,de 15 a 19 anys,població,,2639
2021,Catalunya,Amèrica del Nord i Central,homes,de 20 a 24 anys,població,,4235
2021,Catalunya,Amèrica del Nord i Central,homes,de 25 a 29 anys,població,,6203
2021,Catalunya,Amèrica del Nord i Central,homes,de 30 a 34 anys,població,,6151
2021,Catalunya,Amèrica del Nord i Central,homes,de 35 a 39 anys,població,,4875
2021,Catalunya,Amèrica del Nord i Central,homes,de 40 a 44 anys,població,,3626
2021,Catalunya,Amèrica del Nord i Central,homes,de 45 a 49 anys,població,,2629
2021,Catalunya,Amèrica del Nord i Central,homes,de 50 a 54 anys,població,,1855
2021,Catalunya,Amèrica del Nord i Central,homes,de 55 a 59 anys,població,,1214
2021,Catalunya,Amèrica del Nord i Central,homes,de 60 a 64 anys,població,,641
2021,Catalunya,Amèrica del Nord i Central,homes,de 65 a 69 anys,població,,426
2021,Catalunya,Amèrica del Nord i Central,homes,de 70 a 74 anys,població,,294
2021,Catalunya,Amèrica del Nord i Central,homes,de 75 a 79 anys,població,,194
2021,Catalunya,Amèrica del Nord i Central,homes,de 80 a 84 anys,població,,104
2021,Catalunya,Amèrica del Nord i Central,homes,85 anys o més,població,,59
2021,Catalunya,Amèrica del Nord i Central,homes,total,població,,41825
2021,Catalunya,Amèrica del Nord i Central,dones,de 0 a 4 anys,població,,2152
2021,Catalunya,Amèrica del Nord i Central,dones,de 5 a 9 anys,població,,2129
2021,Catalunya,Amèrica del Nord i Central,dones,de 10 a 14 anys,població,,2291
2021,Catalunya,Amèrica del Nord i Central,dones,de 15 a 19 anys,població,,2891
2021,Catalunya,Amèrica del Nord i Central,dones,de 20 a 24 anys,població,,6539
2021,Catalunya,Amèrica del Nord i Central,dones,de 25 a 29 anys,població,,10571
2021,Catalunya,Amèrica del Nord i Central,dones,de 30 a 34 anys,població,,10457
2021,Catalunya,Amèrica del Nord i Central,dones,de 35 a 39 anys,població,,8512
2021,Catalunya,Amèrica del Nord i Central,dones,de 40 a 44 anys,població,,6645
2021,Catalunya,Amèrica del Nord i Central,dones,de 45 a 49 anys,població,,4718
2021,Catalunya,Amèrica del Nord i Central,dones,de 50 a 54 anys,població,,3107
2021,Catalunya,Amèrica del Nord i Central,dones,de 55 a 59 anys,població,,1998
2021,Catalunya,Amèrica del Nord i Central,dones,de 60 a 64 anys,població,,1278
2021,Catalunya,Amèrica del Nord i Central,dones,de 65 a 69 anys,població,,801
2021,Catalunya,Amèrica del Nord i Central,dones,de 70 a 74 anys,població,,551
2021,Catalunya,Amèrica del Nord i Central,dones,de 75 a 79 anys,població,,280
2021,Catalunya,Amèrica del Nord i Central,dones,de 80 a 84 anys,població,,181
2021,Catalunya,Amèrica del Nord i Central,dones,85 anys o més,població,,117
2021,Catalunya,Amèrica del Nord i Central,dones,total,població,,65218
2021,Catalunya,Amèrica del Nord i Central,total,de 0 a 4 anys,població,,4311
2021,Catalunya,Amèrica del Nord i Central,total,de 5 a 9 anys,població,,4342
2021,Catalunya,Amèrica del Nord i Central,total,de 10 a 14 anys,població,,4599
2021,Catalunya,Amèrica del Nord i Central,total,de 15 a 19 anys,població,,5530
2021,Catalunya,Amèrica del Nord i Central,total,de 20 a 24 anys,població,,10774
2021,Catalunya,Amèrica del Nord i Central,total,de 25 a 29 anys,població,,16774
2021,Catalunya,Amèrica del Nord i Central,total,de 30 a 34 anys,població,,16608
2021,Catalunya,Amèrica del Nord i Central,total,de 35 a 39 anys,població,,13387
2021,Catalunya,Amèrica del Nord i Central,total,de 40 a 44 anys,població,,10271
2021,Catalunya,Amèrica del Nord i Central,total,de 45 a 49 anys,població,,7347
2021,Catalunya,Amèrica del Nord i Central,total,de 50 a 54 anys,població,,4962
2021,Catalunya,Amèrica del Nord i Central,total,de 55 a 59 anys,població,,3212
2021,Catalunya,Amèrica del Nord i Central,total,de 60 a 64 anys,població,,1919
2021,Catalunya,Amèrica del Nord i Central,total,de 65 a 69 anys,població,,1227
2021,Catalunya,Amèrica del Nord i Central,total,de 70 a 74 anys,població,,845
2021,Catalunya,Amèrica del Nord i Central,total,de 75 a 79 anys,població,,474
2021,Catalunya,Amèrica del Nord i Central,total,de 80 a 84 anys,població,,285
2021,Catalunya,Amèrica del Nord i Central,total,85 anys o més,població,,176
2021,Catalunya,Amèrica del Nord i Central,total,total,població,,107043
2021,Catalunya,Amèrica del Sud,homes,de 0 a 4 anys,població,,3799
2021,Catalunya,Amèrica del Sud,homes,de 5 a 9 anys,població,,4542
2021,Catalunya,Amèrica del Sud,homes,de 10 a 14 anys,població,,3674
2021,Catalunya,Amèrica del Sud,homes,de 15 a 19 anys,població,,4626
2021,Catalunya,Amèrica del Sud,homes,de 20 a 24 anys,població,,8934
2021,Catalunya,Amèrica del Sud,homes,de 25 a 29 anys,població,,13798
2021,Catalunya,Amèrica del Sud,homes,de 30 a 34 anys,població,,15507
2021,Catalunya,Amèrica del Sud,homes,de 35 a 39 anys,població,,15016
2021,Catalunya,Amèrica del Sud,homes,de 40 a 44 anys,població,,13037
2021,Catalunya,Amèrica del Sud,homes,de 45 a 49 anys,població,,8919
2021,Catalunya,Amèrica del Sud,homes,de 50 a 54 anys,població,,5871
2021,Catalunya,Amèrica del Sud,homes,de 55 a 59 anys,població,,3923
2021,Catalunya,Amèrica del Sud,homes,de 60 a 64 anys,població,,2434
2021,Catalunya,Amèrica del Sud,homes,de 65 a 69 anys,població,,1461
2021,Catalunya,Amèrica del Sud,homes,de 70 a 74 anys,població,,939
2021,Catalunya,Amèrica del Sud,homes,de 75 a 79 anys,població,,551
2021,Catalunya,Amèrica del Sud,homes,de 80 a 84 anys,població,,298
2021,Catalunya,Amèrica del Sud,homes,85 anys o més,població,,190
2021,Catalunya,Amèrica del Sud,homes,total,població,,107519
2021,Catalunya,Amèrica del Sud,dones,de 0 a 4 anys,població,,3729
2021,Catalunya,Amèrica del Sud,dones,de 5 a 9 anys,població,,4301
2021,Catalunya,Amèrica del Sud,dones,de 10 a 14 anys,població,,3558
2021,Catalunya,Amèrica del Sud,dones,de 15 a 19 anys,població,,4721
2021,Catalunya,Amèrica del Sud,dones,de 20 a 24 anys,població,,9786
2021,Catalunya,Amèrica del Sud,dones,de 25 a 29 anys,població,,16373
2021,Catalunya,Amèrica del Sud,dones,de 30 a 34 anys,població,,18213
2021,Catalunya,Amèrica del Sud,dones,de 35 a 39 anys,població,,17433
2021,Catalunya,Amèrica del Sud,dones,de 40 a 44 anys,població,,14978
2021,Catalunya,Amèrica del Sud,dones,de 45 a 49 anys,població,,10803
2021,Catalunya,Amèrica del Sud,dones,de 50 a 54 anys,població,,8015
2021,Catalunya,Amèrica del Sud,dones,de 55 a 59 anys,població,,5889
2021,Catalunya,Amèrica del Sud,dones,de 60 a 64 anys,població,,4180
2021,Catalunya,Amèrica del Sud,dones,de 65 a 69 anys,població,,2879
2021,Catalunya,Amèrica del Sud,dones,de 70 a 74 anys,població,,1841
2021,Catalunya,Amèrica del Sud,dones,de 75 a 79 anys,població,,1130
2021,Catalunya,Amèrica del Sud,dones,de 80 a 84 anys,població,,735
2021,Catalunya,Amèrica del Sud,dones,85 anys o més,població,,551
2021,Catalunya,Amèrica del Sud,dones,total,població,,129115
2021,Catalunya,Amèrica del Sud,total,de 0 a 4 anys,població,,7528
2021,Catalunya,Amèrica del Sud,total,de 5 a 9 anys,població,,8843
2021,Catalunya,Amèrica del Sud,total,de 10 a 14 anys,població,,7232
2021,Catalunya,Amèrica del Sud,total,de 15 a 19 anys,població,,9347
2021,Catalunya,Amèrica del Sud,total,de 20 a 24 anys,població,,18720
2021,Catalunya,Amèrica del Sud,total,de 25 a 29 anys,població,,30171
2021,Catalunya,Amèrica del Sud,total,de 30 a 34 anys,població,,33720
2021,Catalunya,Amèrica del Sud,total,de 35 a 39 anys,població,,32449
2021,Catalunya,Amèrica del Sud,total,de 40 a 44 anys,població,,28015
2021,Catalunya,Amèrica del Sud,total,de 45 a 49 anys,població,,19722
2021,Catalunya,Amèrica del Sud,total,de 50 a 54 anys,població,,13886
2021,Catalunya,Amèrica del Sud,total,de 55 a 59 anys,població,,9812
2021,Catalunya,Amèrica del Sud,total,de 60 a 64 anys,població,,6614
2021,Catalunya,Amèrica del Sud,total,de 65 a 69 anys,població,,4340
2021,Catalunya,Amèrica del Sud,total,de 70 a 74 anys,població,,2780
2021,Catalunya,Amèrica del Sud,total,de 75 a 79 anys,població,,1681
2021,Catalunya,Amèrica del Sud,total,de 80 a 84 anys,població,,1033
2021,Catalunya,Amèrica del Sud,total,85 anys o més,població,,741
2021,Catalunya,Amèrica del Sud,total,total,població,,236634
2021,Catalunya,Àsia i Oceania,homes,de 0 a 4 anys,població,,6094
2021,Catalunya,Àsia i Oceania,homes,de 5 a 9 anys,població,,5662
2021,Catalunya,Àsia i Oceania,homes,de 10 a 14 anys,població,,5349
2021,Catalunya,Àsia i Oceania,homes,de 15 a 19 anys,població,,5132
2021,Catalunya,Àsia i Oceania,homes,de 20 a 24 anys,població,,9343
2021,Catalunya,Àsia i Oceania,homes,de 25 a 29 anys,població,,12864
2021,Catalunya,Àsia i Oceania,homes,de 30 a 34 anys,població,,13487
2021,Catalunya,Àsia i Oceania,homes,de 35 a 39 anys,població,,12760
2021,Catalunya,Àsia i Oceania,homes,de 40 a 44 anys,població,,11591
2021,Catalunya,Àsia i Oceania,homes,de 45 a 49 anys,població,,8992
2021,Catalunya,Àsia i Oceania,homes,de 50 a 54 anys,població,,6440
2021,Catalunya,Àsia i Oceania,homes,de 55 a 59 anys,població,,3747
2021,Catalunya,Àsia i Oceania,homes,de 60 a 64 anys,població,,2055
2021,Catalunya,Àsia i Oceania,homes,de 65 a 69 anys,població,,954
2021,Catalunya,Àsia i Oceania,homes,de 70 a 74 anys,població,,479
2021,Catalunya,Àsia i Oceania,homes,de 75 a 79 anys,població,,217
2021,Catalunya,Àsia i Oceania,homes,de 80 a 84 anys,població,,104
2021,Catalunya,Àsia i Oceania,homes,85 anys o més,població,,55
2021,Catalunya,Àsia i Oceania,homes,total,població,,105325
2021,Catalunya,Àsia i Oceania,dones,de 0 a 4 anys,població,,5417
2021,Catalunya,Àsia i Oceania,dones,de 5 a 9 anys,població,,5031
2021,Catalunya,Àsia i Oceania,dones,de 10 a 14 anys,població,,4582
2021,Catalunya,Àsia i Oceania,dones,de 15 a 19 anys,població,,3616
2021,Catalunya,Àsia i Oceania,dones,de 20 a 24 anys,població,,5425
2021,Catalunya,Àsia i Oceania,dones,de 25 a 29 anys,població,,7436
2021,Catalunya,Àsia i Oceania,dones,de 30 a 34 anys,població,,8807
2021,Catalunya,Àsia i Oceania,dones,de 35 a 39 anys,població,,8762
2021,Catalunya,Àsia i Oceania,dones,de 40 a 44 anys,població,,7658
2021,Catalunya,Àsia i Oceania,dones,de 45 a 49 anys,població,,6410
2021,Catalunya,Àsia i Oceania,dones,de 50 a 54 anys,població,,5010
2021,Catalunya,Àsia i Oceania,dones,de 55 a 59 anys,població,,3058
2021,Catalunya,Àsia i Oceania,dones,de 60 a 64 anys,població,,1476
2021,Catalunya,Àsia i Oceania,dones,de 65 a 69 anys,població,,815
2021,Catalunya,Àsia i Oceania,dones,de 70 a 74 anys,població,,490
2021,Catalunya,Àsia i Oceania,dones,de 75 a 79 anys,població,,265
2021,Catalunya,Àsia i Oceania,dones,de 80 a 84 anys,població,,133
2021,Catalunya,Àsia i Oceania,dones,85 anys o més,població,,62
2021,Catalunya,Àsia i Oceania,dones,total,població,,74453
2021,Catalunya,Àsia i Oceania,total,de 0 a 4 anys,població,,11511
2021,Catalunya,Àsia i Oceania,total,de 5 a 9 anys,població,,10693
2021,Catalunya,Àsia i Oceania,total,de 10 a 14 anys,població,,9931
2021,Catalunya,Àsia i Oceania,total,de 15 a 19 anys,població,,8748
2021,Catalunya,Àsia i Oceania,total,de 20 a 24 anys,població,,14768
2021,Catalunya,Àsia i Oceania,total,de 25 a 29 anys,població,,20300
2021,Catalunya,Àsia i Oceania,total,de 30 a 34 anys,població,,22294
2021,Catalunya,Àsia i Oceania,total,de 35 a 39 anys,població,,21522
2021,Catalunya,Àsia i Oceania,total,de 40 a 44 anys,població,,19249
2021,Catalunya,Àsia i Oceania,total,de 45 a 49 anys,població,,15402
2021,Catalunya,Àsia i Oceania,total,de 50 a 54 anys,població,,11450
2021,Catalunya,Àsia i Oceania,total,de 55 a 59 anys,població,,6805
2021,Catalunya,Àsia i Oceania,total,de 60 a 64 anys,població,,3531
2021,Catalunya,Àsia i Oceania,total,de 65 a 69 anys,població,,1769
2021,Catalunya,Àsia i Oceania,total,de 70 a 74 anys,població,,969
2021,Catalunya,Àsia i Oceania,total,de 75 a 79 anys,població,,482
2021,Catalunya,Àsia i Oceania,total,de 80 a 84 anys,població,,237
2021,Catalunya,Àsia i Oceania,total,85 anys o més,població,,117
2021,Catalunya,Àsia i Oceania,total,total,població,,179778
2021,Catalunya,total,homes,de 0 a 4 anys,població,,167164
2021,Catalunya,total,homes,de 5 a 9 anys,població,,199791
2021,Catalunya,total,homes,de 10 a 14 anys,població,,221740
2021,Catalunya,total,homes,de 15 a 19 anys,població,,211501
2021,Catalunya,total,homes,de 20 a 24 anys,població,,206938
2021,Catalunya,total,homes,de 25 a 29 anys,població,,220352
2021,Catalunya,total,homes,de 30 a 34 anys,població,,236064
2021,Catalunya,total,homes,de 35 a 39 anys,població,,270739
2021,Catalunya,total,homes,de 40 a 44 anys,població,,334515
2021,Catalunya,total,homes,de 45 a 49 anys,població,,335658
2021,Catalunya,total,homes,de 50 a 54 anys,població,,295926
2021,Catalunya,total,homes,de 55 a 59 anys,població,,258499
2021,Catalunya,total,homes,de 60 a 64 anys,població,,221676
2021,Catalunya,total,homes,de 65 a 69 anys,població,,184142
2021,Catalunya,total,homes,de 70 a 74 anys,població,,161205
2021,Catalunya,total,homes,de 75 a 79 anys,població,,123445
2021,Catalunya,total,homes,de 80 a 84 anys,població,,82905
2021,Catalunya,total,homes,85 anys o més,població,,82563
2021,Catalunya,total,homes,total,població,,3814823
2021,Catalunya,total,dones,de 0 a 4 anys,població,,159112
2021,Catalunya,total,dones,de 5 a 9 anys,població,,187689
2021,Catalunya,total,dones,de 10 a 14 anys,població,,207514
2021,Catalunya,total,dones,de 15 a 19 anys,població,,195485
2021,Catalunya,total,dones,de 20 a 24 anys,població,,192169
2021,Catalunya,total,dones,de 25 a 29 anys,població,,212680
2021,Catalunya,total,dones,de 30 a 34 anys,població,,234378
2021,Catalunya,total,dones,de 35 a 39 anys,població,,268114
2021,Catalunya,total,dones,de 40 a 44 anys,població,,321731
2021,Catalunya,total,dones,de 45 a 49 anys,població,,319891
2021,Catalunya,total,dones,de 50 a 54 anys,població,,289305
2021,Catalunya,total,dones,de 55 a 59 anys,població,,265803
2021,Catalunya,total,dones,de 60 a 64 anys,població,,239871
2021,Catalunya,total,dones,de 65 a 69 anys,població,,207509
2021,Catalunya,total,dones,de 70 a 74 anys,població,,191879
2021,Catalunya,total,dones,de 75 a 79 anys,població,,156988
2021,Catalunya,total,dones,de 80 a 84 anys,població,,119015
2021,Catalunya,total,dones,85 anys o més,població,,165940
2021,Catalunya,total,dones,total,població,,3935073
2021,Catalunya,total,total,de 0 a 4 anys,població,,326276
2021,Catalunya,total,total,de 5 a 9 anys,població,,387480
2021,Catalunya,total,total,de 10 a 14 anys,població,,429254
2021,Catalunya,total,total,de 15 a 19 anys,població,,406986
2021,Catalunya,total,total,de 20 a 24 anys,població,,399107
2021,Catalunya,total,total,de 25 a 29 anys,població,,433032
2021,Catalunya,total,total,de 30 a 34 anys,població,,470442
2021,Catalunya,total,total,de 35 a 39 anys,població,,538853
2021,Catalunya,total,total,de 40 a 44 anys,població,,656246
2021,Catalunya,total,total,de 45 a 49 anys,població,,655549
2021,Catalunya,total,total,de 50 a 54 anys,població,,585231
2021,Catalunya,total,total,de 55 a 59 anys,població,,524302
2021,Catalunya,total,total,de 60 a 64 anys,població,,461547
2021,Catalunya,total,total,de 65 a 69 anys,població,,391651
2021,Catalunya,total,total,de 70 a 74 anys,població,,353084
2021,Catalunya,total,total,de 75 a 79 anys,població,,280433
